"metric_id","program_id","metric_date","eval_runs_total","items_total","pass_rate","review_rate","regression_rate","judge_human_disagreement_rate","hallucination_rate"
"1001","77","2025-10-08","20","1088","0.9159","0.2247","0.2612","0.1627","0.1365"
"1002","279","2025-02-18","29","1137","0.6308","0.266","0.0326","0.1713","0.1756"
"1003","207","2025-04-29","32","941","0.9155","0.1172","0.2595","0.065","0.0247"
"1004","227","2025-03-01","2","385","0.6797","0.3707","0.1503","0.0805","0.1656"
"1005","455","2025-10-28","6","1179","0.9366","0.2151","0.1391","0.2047","0.0804"
"1006","551","2025-10-25","37","330","0.4513","0.307","0.1061","0.0198","0.0538"
"1007","38","2025-10-26","8","1114","0.8604","0.1238","0.279","0.1618","0.1287"
"1008","511","2025-10-30","21","52","0.7929","0.1649","0.0839","0.0997","0.0917"
"1009","193","2025-03-14","15","127","0.4665","0.3213","0.2618","0.0185","0.1449"
"1010","304","2025-12-01","21","773","0.8634","0.3075","0.2191","0.194","0.1394"
"1011","348","2025-06-21","11","427","0.7207","0.2364","0.1923","0.0046","0.1216"
"1012","295","2025-08-06","32","767","0.8701","0.4266","0.1184","0.0169","0.0421"
"1013","487","2025-12-11","1","162","0.9799","0.3059","0.154","0.2001","0.1367"
"1014","224","2025-02-26","4","976","0.6119","0.0573","0.2728","0.1959","0.0361"
"1015","44","2025-12-28","4","333","0.7969","0.1849","0.1297","0.0527","0.0982"
"1016","356","2025-03-04","12","453","0.5239","0.2569","0.0914","0.0837","0.1237"
"1017","225","2025-12-19","21","104","0.9652","0.3067","0.1151","0.1269","0.0938"
"1018","543","2025-06-24","36","1077","0.8103","0.1466","0.1324","0.0594","0.1279"
"1019","418","2025-04-25","35","837","0.917","0.4284","0.0446","0.1697","0.1072"
"1020","450","2025-07-08","37","71","0.4772","0.2169","0.2544","0.0468","0.0001"
"1021","497","2025-02-27","37","562","0.8134","0.1839","0.1583","0.067","0.0612"
"1022","622","2025-07-05","10","910","0.976","0.4418","0.2319","0.0223","0.0277"
"1023","427","2025-09-05","16","832","0.7818","0.4354","0.0521","0.0769","0.1244"
"1024","66","2025-05-27","25","513","0.5353","0.2722","0.1499","0.1904","0.0093"
"1025","221","2025-08-05","22","98","0.6436","0.3858","0.0581","0.0515","0.01"
"1026","625","2025-10-01","34","1146","0.8891","0.1432","0.0848","0.175","0.1167"
"1027","188","2025-09-01","7","870","0.9417","0.4186","0.2014","0.2045","0.0458"
"1028","464","2025-03-24","30","631","0.9284","0.1295","0.0909","0.1427","0.155"
"1029","584","2025-04-19","34","767","0.816","0.3772","0.0765","0.0944","0.0434"
"1030","363","2025-05-17","20","95","0.6144","0.1664","0.1083","0.2129","0.0369"
"1031","269","2025-03-03","17","1062","0.5367","0.1531","0.0529","0.1853","0.0827"
"1032","151","2025-11-11","5","553","0.9386","0.1665","0.1847","0.0007","0.1188"
"1033","524","2025-03-06","37","806","0.4761","0.3407","0.2776","0.167","0.05"
"1034","497","2025-05-31","26","956","0.9149","0.058","0.2671","0.1503","0.1051"
"1035","284","2025-05-11","6","443","0.4997","0.2894","0.0166","0.0451","0.0638"
"1036","450","2025-07-21","7","954","0.8362","0.4202","0.0258","0.0437","0.1539"
"1037","232","2025-12-03","17","378","0.4791","0.2147","0.1763","0.0224","0.1008"
"1038","395","2025-04-16","5","919","0.8943","0.1818","0.1065","0.0773","0.0356"
"1039","582","2025-03-20","4","273","0.9389","0.1004","0.0698","0.0607","0.1636"
"1040","476","2025-09-19","38","448","0.6602","0.0854","0.2229","0.1083","0.0688"
"1041","38","2025-06-20","36","759","0.4844","0.2842","0.0164","0.1428","0.0926"
"1042","17","2025-09-14","35","708","0.8263","0.1608","0.0552","0.0765","0.1514"
"1043","144","2025-04-24","13","681","0.6874","0.1306","0.2499","0.1547","0.0659"
"1044","444","2025-03-04","6","470","0.8194","0.0448","0.2226","0.1565","0.027"
"1045","49","2025-01-18","38","54","0.6694","0.2028","0.2338","0.0195","0.0747"
"1046","350","2025-08-30","32","661","0.8821","0.2427","0.2532","0.1268","0.1271"
"1047","30","2025-02-13","26","716","0.9353","0.3641","0.2573","0.0183","0.1009"
"1048","237","2025-05-19","35","308","0.5058","0.1607","0.1284","0.0665","0.112"
"1049","32","2025-10-31","24","58","0.9767","0.1197","0.02","0.0115","0.1029"
"1050","358","2025-05-14","1","365","0.4956","0.3551","0.1953","0.177","0.0142"
"1051","443","2025-07-08","23","1123","0.6327","0.1817","0.1275","0.0705","0.107"
"1052","429","2025-02-16","23","326","0.8538","0.3833","0.1325","0.065","0.0142"
"1053","461","2025-02-24","22","505","0.8471","0.2314","0.135","0.0163","0.1348"
"1054","189","2025-05-14","38","1099","0.7564","0.0184","0.0862","0.086","0.1744"
"1055","564","2025-11-15","31","707","0.868","0.3474","0.0969","0.0972","0.1733"
"1056","267","2025-04-08","23","831","0.5535","0.2072","0.0572","0.0908","0.1302"
"1057","77","2025-12-26","32","34","0.8705","0.2381","0.0974","0.0579","0.0979"
"1058","189","2025-08-08","30","1170","0.5744","0.3013","0.0638","0.2166","0.0884"
"1059","333","2025-03-06","38","920","0.942","0.1238","0.0691","0.0933","0.1346"
"1060","615","2025-07-03","22","605","0.5193","0.2754","0.0663","0.1612","0.1171"
"1061","609","2025-05-03","23","552","0.5988","0.3729","0.0558","0.1717","0.0236"
"1062","22","2025-01-24","13","470","0.5781","0.1994","0.1394","0.1246","0.0438"
"1063","527","2025-04-16","34","877","0.8568","0.4231","0.186","0.1721","0.1022"
"1064","478","2025-04-24","2","221","0.8326","0.0973","0.2074","0.09","0.1681"
"1065","213","2025-10-31","34","615","0.8835","0.4328","0.1467","0.1095","0.1765"
"1066","128","2025-05-30","28","164","0.9288","0.3034","0.0306","0.1936","0.0688"
"1067","227","2025-07-23","6","357","0.5195","0.3944","0.0877","0.1659","0.0398"
"1068","220","2025-03-04","26","1176","0.5497","0.3142","0.2613","0.0102","0.1117"
"1069","51","2025-05-22","33","1196","0.7469","0.3987","0.2008","0.1166","0.055"
"1070","440","2025-04-15","1","544","0.4513","0.1779","0.0979","0.03","0.0965"
"1071","3","2025-11-18","3","1140","0.8007","0.1488","0.0191","0.1522","0.0654"
"1072","351","2025-04-13","20","247","0.5981","0.1963","0.0661","0.186","0.1456"
"1073","418","2025-01-22","18","1187","0.6597","0.1079","0.2382","0.1812","0.0058"
"1074","205","2025-07-02","31","900","0.8683","0.3405","0.0558","0.1761","0.1583"
"1075","304","2025-03-12","18","993","0.7343","0.2481","0.0142","0.1475","0.087"
"1076","73","2025-04-12","6","647","0.55","0.4074","0.2406","0.0568","0.1259"
"1077","132","2025-05-17","23","177","0.9564","0.1565","0.012","0.2174","0.0542"
"1078","583","2025-08-24","23","69","0.9074","0.1652","0.0585","0.0183","0.0639"
"1079","528","2025-03-05","27","1090","0.789","0.2976","0.0191","0.1097","0.0677"
"1080","600","2025-02-15","36","523","0.7103","0.3909","0.2739","0.0586","0.0357"
"1081","399","2025-07-12","16","143","0.9242","0.4274","0.0644","0.0003","0.097"
"1082","502","2025-09-28","38","686","0.6285","0.2524","0.2756","0.111","0.0306"
"1083","289","2025-01-09","34","251","0.4972","0.1689","0.1855","0.0339","0.0659"
"1084","446","2025-09-27","19","727","0.9126","0.2609","0.0557","0.1405","0.0219"
"1085","137","2025-02-18","37","967","0.7694","0.1624","0.1772","0.0923","0.0251"
"1086","110","2025-07-31","37","691","0.9934","0.2122","0.1989","0.0619","0.1228"
"1087","216","2025-06-08","15","206","0.7778","0.0795","0.1284","0.1498","0.1524"
"1088","261","2025-08-14","9","570","0.6736","0.0484","0.147","0.1632","0.1253"
"1089","516","2025-07-22","35","1090","0.6559","0.0754","0.1748","0.0363","0.0422"
"1090","220","2025-06-26","32","610","0.4721","0.27","0.2077","0.0799","0.1445"
"1091","124","2025-12-04","23","734","0.9515","0.0454","0.1822","0.0819","0.0883"
"1092","503","2025-02-26","40","790","0.9902","0.2744","0.1122","0.0047","0.163"
"1093","525","2025-03-16","32","270","0.8523","0.4401","0.2144","0.0996","0.1144"
"1094","272","2025-07-03","10","1107","0.5967","0.152","0.1891","0.1443","0.1569"
"1095","565","2025-11-29","20","864","0.6875","0.3696","0.262","0.1243","0.1294"
"1096","354","2025-04-10","28","304","0.92","0.2143","0.0868","0.1443","0.0481"
"1097","611","2025-07-21","3","932","0.7038","0.4393","0.2506","0.146","0.1252"
"1098","407","2025-10-08","26","658","0.5124","0.372","0.2035","0.0704","0.0233"
"1099","239","2025-09-01","12","382","0.9384","0.2376","0.0072","0.0743","0.0868"
"1100","606","2025-08-16","5","171","0.5264","0.4406","0.2375","0.0209","0.1347"
"1101","93","2025-06-25","13","1177","0.7144","0.3203","0.1476","0.1301","0.0378"
"1102","27","2025-08-27","30","292","0.6985","0.3494","0.0873","0.0846","0.0925"
"1103","120","2025-03-15","8","1178","0.9809","0.2013","0.0125","0.1896","0.102"
"1104","374","2025-06-03","10","513","0.951","0.2619","0.1477","0.182","0.1628"
"1105","536","2025-01-24","11","532","0.5213","0.1399","0.082","0.0931","0.0093"
"1106","391","2025-11-22","30","725","0.7391","0.3075","0.1396","0.0104","0.1363"
"1107","143","2025-05-01","22","347","0.5482","0.2494","0.2671","0.0292","0.0669"
"1108","460","2025-11-28","34","71","0.5505","0.4281","0.1197","0.0901","0.1268"
"1109","63","2025-04-11","13","24","0.821","0.4488","0.2258","0.1639","0.1261"
"1110","306","2025-07-28","20","852","0.9884","0.3014","0.2217","0.0938","0.1069"
"1111","269","2025-07-25","4","104","0.9296","0.3698","0.2411","0.0538","0.0817"
"1112","484","2025-07-25","26","1160","0.9491","0.1928","0.2","0.108","0.0718"
"1113","368","2025-02-26","8","432","0.9193","0.3556","0.0393","0.1173","0.1431"
"1114","253","2025-04-25","14","860","0.4908","0.3799","0.148","0.1153","0.0178"
"1115","246","2025-03-23","31","216","0.6093","0.3591","0.1433","0.0273","0.0342"
"1116","560","2025-11-05","26","350","0.5048","0.3573","0.0272","0.0535","0.1027"
"1117","35","2025-06-15","11","453","0.6513","0.2294","0.1654","0.205","0.1384"
"1118","548","2025-02-26","25","774","0.5866","0.222","0.0237","0.1522","0.1269"
"1119","174","2025-07-04","1","882","0.542","0.135","0.2586","0.19","0.0096"
"1120","163","2025-07-31","16","487","0.7296","0.3632","0.0233","0.0693","0.0768"
"1121","316","2025-02-06","9","180","0.532","0.38","0.1585","0.1241","0.1349"
"1122","386","2025-08-31","17","784","0.4966","0.039","0.0537","0.1818","0.1136"
"1123","44","2025-05-23","40","330","0.7401","0.3022","0.1667","0.0156","0.0879"
"1124","340","2025-01-20","23","1004","0.7766","0.4298","0.1474","0.1512","0.1731"
"1125","162","2025-06-05","5","232","0.6176","0.3701","0.2218","0.1073","0.1576"
"1126","600","2025-06-24","7","316","0.6518","0.2813","0.0395","0.1315","0.002"
"1127","553","2025-04-10","24","679","0.4701","0.1512","0.1756","0.1907","0.0046"
"1128","137","2025-09-09","40","595","0.6114","0.1248","0.0215","0.1027","0.062"
"1129","598","2025-12-30","32","638","0.5067","0.1043","0.0518","0.1736","0.1058"
"1130","533","2025-02-08","35","1106","0.5864","0.0691","0.221","0.0077","0.1687"
"1131","11","2025-12-15","21","279","0.7671","0.0418","0.1683","0.116","0.0014"
"1132","279","2025-10-05","13","949","0.9482","0.36","0.0359","0.0481","0.1528"
"1133","57","2025-12-20","32","1058","0.7062","0.3541","0.213","0.0314","0.1336"
"1134","228","2025-10-24","35","1161","0.921","0.216","0.0241","0.06","0.132"
"1135","393","2025-03-24","32","1149","0.6855","0.0216","0.1114","0.1895","0.0621"
"1136","345","2025-06-07","7","249","0.8083","0.426","0.1887","0.143","0.0877"
"1137","493","2025-11-22","38","188","0.5321","0.3189","0.0864","0.1664","0.0763"
"1138","476","2025-01-31","21","109","0.8353","0.3848","0.2737","0.0917","0.0723"
"1139","120","2025-12-06","8","156","0.8358","0.3633","0.0513","0.1547","0.1522"
"1140","40","2025-10-30","24","357","0.7413","0.2639","0.2237","0.0797","0.1745"
"1141","323","2025-08-29","29","246","0.6955","0.1962","0.0539","0.0532","0.026"
"1142","318","2025-06-08","7","57","0.883","0.1517","0.0488","0.0094","0.1132"
"1143","301","2025-03-23","9","301","0.5464","0.3995","0.1065","0.0121","0.1741"
"1144","467","2025-10-05","11","85","0.9322","0.148","0.102","0.0343","0.1601"
"1145","50","2025-10-20","15","546","0.8668","0.3144","0.1779","0.0493","0.0926"
"1146","222","2025-07-05","10","688","0.9226","0.1372","0.0123","0.141","0.0877"
"1147","109","2025-11-12","18","402","0.7554","0.4002","0.1318","0.0771","0.09"
"1148","294","2025-06-23","39","134","0.7474","0.2986","0.1032","0.1025","0.1638"
"1149","337","2025-06-28","28","265","0.5935","0.0573","0.0938","0.1388","0.0185"
"1150","244","2025-09-13","2","1039","0.6142","0.304","0.2231","0.0154","0.1456"
"1151","257","2025-05-19","27","532","0.7891","0.2453","0.1507","0.002","0.0055"
"1152","216","2025-06-09","15","107","0.4878","0.3165","0.0042","0.0129","0.1435"
"1153","396","2025-11-06","9","222","0.6594","0.167","0.0172","0.0207","0.0524"
"1154","337","2025-12-28","15","244","0.4803","0.3843","0.0813","0.0948","0.0929"
"1155","317","2025-08-25","23","547","0.7843","0.171","0.1563","0.0446","0.1372"
"1156","64","2025-03-27","6","56","0.5132","0.3287","0.1792","0.0314","0.018"
"1157","409","2025-10-05","37","613","0.6044","0.2885","0.0038","0.1804","0.0051"
"1158","370","2025-04-10","31","407","0.8983","0.0126","0.1896","0.0282","0.1475"
"1159","144","2025-05-31","27","741","0.7493","0.391","0.1421","0.1079","0.1218"
"1160","272","2025-06-03","10","896","0.7911","0.3426","0.1704","0.1371","0.1339"
"1161","186","2025-03-22","18","900","0.633","0.18","0.0781","0.1536","0.0229"
"1162","593","2025-02-12","30","316","0.8124","0.1852","0.1285","0.0236","0.1226"
"1163","531","2025-03-18","20","588","0.7804","0.1675","0.0332","0.0712","0.1074"
"1164","237","2025-11-15","2","701","0.9766","0.1284","0.2482","0.1456","0.1426"
"1165","223","2025-03-23","4","525","0.8851","0.1082","0.1603","0.0062","0.1717"
"1166","514","2025-09-21","15","1018","0.8065","0.2875","0.023","0.189","0.1508"
"1167","510","2025-02-15","34","668","0.5313","0.431","0.2038","0.2146","0.0899"
"1168","619","2025-02-01","2","967","0.768","0.1744","0.0533","0.1598","0.0139"
"1169","329","2025-06-20","19","914","0.4646","0.2994","0.2079","0.0302","0.0811"
"1170","578","2025-06-29","11","635","0.7199","0.038","0.0062","0.1634","0.0123"
"1171","171","2025-01-08","35","1078","0.7297","0.3178","0.0845","0.1948","0.1718"
"1172","107","2025-04-05","3","264","0.7375","0.4448","0.0981","0.1505","0.0041"
"1173","381","2025-10-16","2","1149","0.7779","0.2241","0.1683","0.1215","0.103"
"1174","370","2025-06-15","28","945","0.5963","0.1696","0.2228","0.1879","0.0962"
"1175","442","2025-09-19","12","411","0.5673","0.228","0.0308","0.218","0.0746"
"1176","467","2025-04-14","11","525","0.5546","0.2841","0.0054","0.0786","0.0477"
"1177","224","2025-07-28","35","627","0.5087","0.0148","0.2424","0.1149","0.0611"
"1178","336","2025-01-10","35","742","0.9057","0.3388","0.154","0.0296","0.1314"
"1179","306","2025-08-09","27","159","0.4711","0.1616","0.1026","0.0139","0.1199"
"1180","68","2025-11-20","34","256","0.6194","0.0613","0.2642","0.0848","0.0058"
"1181","257","2025-05-09","12","1010","0.877","0.086","0.1864","0.2163","0.0704"
"1182","336","2025-09-26","30","27","0.497","0.2077","0.2505","0.0936","0.0547"
"1183","407","2025-02-10","21","902","0.9845","0.0152","0.0622","0.1649","0.1662"
"1184","85","2025-02-12","22","933","0.7239","0.291","0.177","0.0163","0.0159"
"1185","456","2025-09-12","28","1085","0.7767","0.1916","0.2762","0.1785","0.1606"
"1186","569","2025-08-24","35","560","0.661","0.236","0.1309","0.1695","0.0248"
"1187","541","2025-05-30","40","584","0.9798","0.1908","0.0025","0.0454","0.0247"
"1188","489","2025-11-22","4","414","0.8616","0.2643","0.0139","0.1955","0.1664"
"1189","166","2025-07-16","2","153","0.9334","0.1567","0.2203","0.1664","0.0615"
"1190","193","2025-11-04","28","850","0.5246","0.0932","0.2409","0.1393","0.0092"
"1191","265","2025-06-14","37","1180","0.5882","0.2396","0.0967","0.0195","0.086"
"1192","129","2025-01-15","31","328","0.5862","0.2022","0.0172","0.0841","0.1377"
"1193","537","2025-04-02","19","416","0.8661","0.2592","0.1989","0.0701","0.1057"
"1194","238","2025-01-11","39","669","0.8135","0.0601","0.2388","0.1987","0.025"
"1195","596","2025-02-28","21","102","0.5186","0.3143","0.1698","0.1506","0.0488"
"1196","65","2025-04-12","19","40","0.8331","0.4306","0.0021","0.134","0.026"
"1197","416","2025-05-11","3","604","0.839","0.2554","0.2618","0.0582","0.0094"
"1198","309","2025-02-10","38","361","0.8452","0.4333","0.1712","0.0017","0.123"
"1199","163","2025-09-21","3","775","0.8568","0.015","0.2309","0.1508","0.0136"
"1200","275","2025-01-27","16","716","0.7434","0.0244","0.1023","0.069","0.0977"
"1201","234","2025-12-02","12","873","0.7106","0.2041","0.0152","0.1234","0.0573"
"1202","69","2025-05-22","22","282","0.7877","0.1483","0.2482","0.1377","0.0182"
"1203","467","2025-09-21","27","942","0.5716","0.0621","0.1478","0.0721","0.1462"
"1204","582","2025-06-03","2","989","0.6946","0.0867","0.2293","0.0524","0.0662"
"1205","398","2025-11-11","19","863","0.8559","0.1924","0.1817","0.2191","0.1273"
"1206","40","2025-07-24","24","1091","0.9859","0.262","0.1856","0.1852","0.1019"
"1207","588","2025-12-30","29","443","0.5218","0.3078","0.179","0.1585","0.0927"
"1208","343","2025-01-19","9","598","0.4625","0.0256","0.0402","0.1552","0.1724"
"1209","2","2025-08-26","4","963","0.7188","0.0292","0.183","0.1034","0.0043"
"1210","499","2025-01-14","6","822","0.5496","0.2474","0.139","0.0678","0.1586"
"1211","135","2025-09-25","10","70","0.5408","0.1449","0.1799","0.1249","0.0095"
"1212","197","2025-10-07","14","266","0.6083","0.1816","0.1542","0.1966","0.057"
"1213","327","2025-03-01","30","652","0.5504","0.4186","0.1575","0.1045","0.0696"
"1214","475","2025-09-27","21","608","0.5892","0.2099","0.1752","0.0748","0.0764"
"1215","384","2025-09-28","29","613","0.9189","0.2621","0.2759","0.11","0.1487"
"1216","121","2025-11-24","35","437","0.8026","0.4028","0.155","0.0883","0.0182"
"1217","363","2025-11-15","12","926","0.6588","0.1757","0.0701","0.0013","0.0999"
"1218","49","2025-07-03","37","744","0.474","0.1634","0.2347","0.0485","0.0657"
"1219","617","2025-10-13","32","93","0.9766","0.2282","0.1073","0.1141","0.0913"
"1220","405","2025-07-13","36","357","0.9506","0.2799","0.2553","0.1487","0.1355"
"1221","305","2025-06-12","24","1122","0.8894","0.16","0.1278","0.0006","0.0834"
"1222","101","2025-03-22","31","342","0.8062","0.143","0.1747","0.1786","0.0176"
"1223","80","2025-05-18","25","876","0.9895","0.0668","0.094","0.194","0.0407"
"1224","110","2025-09-16","21","1115","0.4523","0.233","0.0899","0.1119","0.0072"
"1225","351","2025-03-06","27","1159","0.7402","0.2242","0.0194","0.023","0.0156"
"1226","301","2025-08-25","37","501","0.6397","0.2887","0.2524","0.1419","0.1161"
"1227","281","2025-03-25","40","1000","0.6101","0.3949","0.218","0.1731","0.1151"
"1228","141","2025-07-17","18","536","0.5868","0.3427","0.0041","0.0025","0.146"
"1229","384","2025-07-08","23","292","0.5463","0.1951","0.2664","0.1648","0.0422"
"1230","418","2025-02-09","6","324","0.9748","0.3304","0.0085","0.0609","0.117"
"1231","80","2025-12-24","12","139","0.6956","0.1424","0.0646","0.1526","0.0531"
"1232","397","2025-04-24","3","1171","0.4862","0.1948","0.0329","0.1738","0.0247"
"1233","57","2025-11-16","37","185","0.5961","0.1693","0.0181","0.1196","0.1244"
"1234","381","2025-04-10","35","74","0.812","0.4325","0.1169","0.0587","0.0477"
"1235","254","2025-05-23","27","520","0.4576","0.422","0.2084","0.0959","0.1746"
"1236","368","2025-09-21","6","992","0.6075","0.4048","0.1918","0.1412","0.1482"
"1237","234","2025-04-09","32","595","0.5895","0.3108","0.1277","0.1964","0.0524"
"1238","278","2025-04-05","33","788","0.8726","0.0976","0.0178","0.1745","0.1071"
"1239","358","2025-12-16","27","64","0.6062","0.2456","0.0366","0.211","0.0821"
"1240","185","2025-04-30","17","324","0.8877","0.231","0.2432","0.0735","0.0339"
"1241","274","2025-03-21","7","984","0.6615","0.314","0.0231","0.2081","0.1729"
"1242","474","2025-12-29","25","428","0.6092","0.4084","0.009","0.0203","0.1446"
"1243","419","2025-07-09","8","970","0.8661","0.375","0.2787","0.1005","0.1578"
"1244","534","2025-10-04","34","1163","0.8456","0.298","0.0386","0.1586","0.024"
"1245","149","2025-03-09","37","334","0.8558","0.062","0.0799","0.1157","0.0994"
"1246","252","2025-11-27","40","350","0.7786","0.1036","0.2344","0.1013","0.0235"
"1247","541","2025-09-06","16","737","0.4521","0.3426","0.1615","0.0375","0.1295"
"1248","312","2025-09-13","30","502","0.7513","0.2701","0.0536","0.0753","0.0555"
"1249","530","2025-03-21","17","1191","0.4713","0.0497","0.0807","0.2107","0.1774"
"1250","45","2025-02-13","16","320","0.9066","0.057","0.008","0.1697","0.0984"
"1251","79","2025-12-26","32","1088","0.9385","0.0108","0.1015","0.0476","0.0821"
"1252","158","2025-04-24","38","1166","0.4923","0.384","0.0473","0.0661","0.095"
"1253","378","2025-09-11","22","1125","0.8651","0.1142","0.2125","0.0553","0.1759"
"1254","102","2025-07-28","13","60","0.4618","0.4068","0.0811","0.0715","0.016"
"1255","252","2025-08-13","4","232","0.9754","0.0598","0.1477","0.0456","0.0699"
"1256","232","2025-06-25","19","141","0.9803","0.2709","0.0955","0.0508","0.105"
"1257","150","2025-02-06","18","1084","0.5822","0.3482","0.1993","0.1351","0.1036"
"1258","591","2025-04-23","39","757","0.8854","0.4265","0.0578","0.1752","0.11"
"1259","120","2025-10-24","6","773","0.7771","0.4416","0.2324","0.0168","0.0912"
"1260","44","2025-01-07","2","1187","0.6946","0.0789","0.2705","0.0781","0.1584"
"1261","357","2025-12-07","13","597","0.8766","0.1906","0.0153","0.0665","0.1332"
"1262","249","2025-09-11","40","504","0.6412","0.2398","0.2323","0.1308","0.1414"
"1263","253","2025-02-03","3","760","0.7961","0.204","0.0076","0.0655","0.0763"
"1264","53","2025-01-05","17","838","0.7214","0.3614","0.1965","0.1804","0.071"
"1265","355","2025-03-14","18","1132","0.7076","0.1538","0.2366","0.0236","0.0106"
"1266","1","2025-08-21","35","280","0.823","0.1518","0.1099","0.2049","0.0602"
"1267","419","2025-06-20","31","901","0.6571","0.0286","0.0388","0.1245","0.1182"
"1268","65","2025-03-20","8","344","0.6833","0.1544","0.102","0.19","0.071"
"1269","129","2025-09-26","7","641","0.8914","0.2641","0.1285","0.1571","0.0169"
"1270","335","2025-02-11","35","980","0.7231","0.1766","0.1207","0.0582","0.1264"
"1271","309","2025-05-27","5","921","0.5265","0.0471","0.0513","0.1229","0.0551"
"1272","49","2025-07-27","19","773","0.4887","0.3454","0.109","0.0681","0.069"
"1273","42","2025-05-30","36","789","0.777","0.4144","0.2577","0.0696","0.1737"
"1274","108","2025-07-12","38","1023","0.5206","0.1705","0.0464","0.1735","0.0663"
"1275","448","2025-01-16","19","196","0.8641","0.3068","0.2472","0.2192","0.1578"
"1276","203","2025-12-24","10","666","0.546","0.1007","0.1843","0.2062","0.0247"
"1277","140","2025-03-25","27","872","0.7892","0.2673","0.0733","0.1436","0.1518"
"1278","269","2025-12-05","12","742","0.6728","0.4398","0.0663","0.168","0.1429"
"1279","185","2025-08-09","28","210","0.6803","0.438","0.1015","0.1513","0.0885"
"1280","479","2025-06-25","18","79","0.6528","0.0643","0.112","0.1616","0.0211"
"1281","426","2025-12-25","7","70","0.9434","0.1289","0.112","0.0952","0.1733"
"1282","176","2025-01-22","14","1105","0.5494","0.4029","0.1713","0.0255","0.0891"
"1283","185","2025-10-23","15","664","0.6111","0.4472","0.1813","0.0562","0.1125"
"1284","123","2025-11-29","11","1188","0.8973","0.0123","0.157","0.0515","0.0834"
"1285","275","2025-09-09","10","358","0.4842","0.226","0.1446","0.0466","0.1278"
"1286","592","2025-04-30","18","443","0.9848","0.2695","0.1814","0.0245","0.0191"
"1287","323","2025-08-31","39","179","0.6892","0.1423","0.1311","0.1159","0.0549"
"1288","95","2025-08-22","19","40","0.5988","0.1076","0.1707","0.0008","0.0653"
"1289","544","2025-02-28","37","1184","0.6154","0.2168","0.1336","0.179","0.0791"
"1290","449","2025-08-09","3","215","0.4893","0.367","0.1937","0.1092","0.1633"
"1291","456","2025-10-07","18","604","0.6203","0.0961","0.1078","0.1682","0.0518"
"1292","98","2025-11-21","39","728","0.842","0.2456","0.0134","0.165","0.1431"
"1293","406","2025-12-03","26","1052","0.4839","0.4032","0.054","0.1414","0.0037"
"1294","119","2025-04-20","1","963","0.6134","0.0427","0.079","0.0858","0.0066"
"1295","104","2025-08-14","7","893","0.5664","0.187","0.0036","0.1787","0.1024"
"1296","280","2025-12-07","22","682","0.6248","0.3137","0.102","0.183","0.0263"
"1297","543","2025-04-25","36","793","0.823","0.0622","0.0955","0.021","0.0442"
"1298","569","2025-12-02","6","667","0.7281","0.4424","0.125","0.1046","0.0533"
"1299","622","2025-08-13","12","1133","0.5577","0.1507","0.2363","0.0288","0.004"
"1300","347","2025-10-27","1","1134","0.566","0.0656","0.0502","0.1673","0.0373"
"1301","46","2025-02-01","37","702","0.8314","0.2909","0.2376","0.0274","0.1565"
"1302","584","2025-02-12","7","689","0.7053","0.0317","0.0976","0.095","0.0359"
"1303","466","2025-05-22","20","487","0.9072","0.3281","0.2784","0.0256","0.1091"
"1304","289","2025-01-25","31","205","0.9744","0.3381","0.2108","0.131","0.0138"
"1305","139","2025-11-17","15","1028","0.8285","0.1045","0.006","0.1246","0.1373"
"1306","155","2025-09-19","38","865","0.7658","0.4353","0.1223","0.211","0.0895"
"1307","456","2025-05-04","16","279","0.6428","0.4364","0.2474","0.0936","0.0754"
"1308","465","2025-06-26","20","758","0.5363","0.4496","0.1006","0.043","0.0028"
"1309","62","2025-09-09","1","760","0.6518","0.0332","0.2625","0.1347","0.1346"
"1310","139","2025-01-06","18","897","0.9306","0.3491","0.0898","0.0757","0.1146"
"1311","279","2025-03-08","32","588","0.6215","0.1041","0.2295","0.0311","0.0321"
"1312","203","2025-10-06","32","24","0.9187","0.3104","0.0336","0.0065","0.1553"
"1313","329","2025-07-23","6","790","0.8079","0.3069","0.2428","0.1347","0.1116"
"1314","143","2025-02-07","37","104","0.6412","0.3391","0.1787","0.04","0.0153"
"1315","306","2025-11-09","28","56","0.5925","0.3085","0.1958","0.1474","0.0889"
"1316","454","2025-12-21","10","626","0.735","0.2982","0.0879","0.0226","0.0641"
"1317","524","2025-07-24","12","1051","0.536","0.271","0.0807","0.0329","0.0673"
"1318","17","2025-01-14","29","224","0.5234","0.2035","0.0633","0.1676","0.115"
"1319","593","2025-04-22","7","254","0.6237","0.2755","0.2675","0.1065","0.0308"
"1320","148","2025-09-18","11","219","0.5487","0.0646","0.1945","0.0927","0.0587"
"1321","224","2025-10-14","15","644","0.699","0.1416","0.1983","0.0555","0.176"
"1322","480","2025-07-25","5","85","0.4934","0.2893","0.0841","0.1231","0.0936"
"1323","364","2025-05-08","7","912","0.753","0.2844","0.2125","0.0427","0.0772"
"1324","271","2025-02-08","36","1103","0.5385","0.4125","0.0552","0.0271","0.0822"
"1325","18","2025-04-20","4","122","0.8415","0.1315","0.2043","0.0321","0.1736"
"1326","493","2025-01-17","21","732","0.4857","0.3616","0.1945","0.1442","0.1224"
"1327","36","2025-11-02","11","562","0.6553","0.2085","0.242","0.0969","0.0864"
