eval_item_id,eval_run_id,program_id,scenario_id,task_category,difficulty_tier,input_modality,requires_tool_use,requires_grounding,policy_sensitivity,input_text,expected_workflow_definition_id
EVI00566,EVR0071,EVP008,WFD008-SCN-06,Purchase Approval,Medium,text+csv,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00567,EVR0071,EVP008,WFD008-SCN-07,Purchase Approval,Medium,text+pdf,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00568,EVR0071,EVP008,WFD008-SCN-08,Purchase Approval,Easy,text,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00569,EVR0072,EVP008,WFD008-SCN-01,Purchase Approval,Medium,text,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00570,EVR0072,EVP008,WFD008-SCN-02,Purchase Approval,Medium,text+pdf,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00571,EVR0072,EVP008,WFD008-SCN-03,Purchase Approval,Medium,text,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00572,EVR0072,EVP008,WFD008-SCN-04,Purchase Approval,Medium,text+pdf,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00573,EVR0072,EVP008,WFD008-SCN-05,Purchase Approval,Easy,text+pdf,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00574,EVR0072,EVP008,WFD008-SCN-06,Purchase Approval,Hard,text+docx,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00575,EVR0072,EVP008,WFD008-SCN-07,Purchase Approval,Hard,text,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00576,EVR0072,EVP008,WFD008-SCN-08,Purchase Approval,Medium,text+docx,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00577,EVR0073,EVP008,WFD008-SCN-01,Purchase Approval,Medium,text,true,false,High,Show pending purchase approvals.,WFD008
EVI00578,EVR0073,EVP008,WFD008-SCN-02,Purchase Approval,Medium,text+pdf,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00579,EVR0073,EVP008,WFD008-SCN-03,Purchase Approval,Easy,text,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00580,EVR0073,EVP008,WFD008-SCN-04,Purchase Approval,Medium,text+pdf,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00581,EVR0073,EVP008,WFD008-SCN-05,Purchase Approval,Easy,text,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00582,EVR0073,EVP008,WFD008-SCN-06,Purchase Approval,Adversarial,text+csv,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00583,EVR0073,EVP008,WFD008-SCN-07,Purchase Approval,Adversarial,text+docx,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00584,EVR0073,EVP008,WFD008-SCN-08,Purchase Approval,Medium,text,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00585,EVR0074,EVP008,WFD008-SCN-01,Purchase Approval,Medium,text,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00586,EVR0074,EVP008,WFD008-SCN-02,Purchase Approval,Easy,text,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00587,EVR0074,EVP008,WFD008-SCN-03,Purchase Approval,Hard,text,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00588,EVR0074,EVP008,WFD008-SCN-04,Purchase Approval,Easy,text+csv,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00589,EVR0074,EVP008,WFD008-SCN-05,Purchase Approval,Easy,text+docx,true,false,High,Show pending purchase approvals.,WFD008
EVI00590,EVR0074,EVP008,WFD008-SCN-06,Purchase Approval,Adversarial,text+pdf,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00591,EVR0074,EVP008,WFD008-SCN-07,Purchase Approval,Hard,text+docx,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00592,EVR0074,EVP008,WFD008-SCN-08,Purchase Approval,Hard,text,true,false,High,Show pending purchase approvals.,WFD008
EVI00593,EVR0075,EVP008,WFD008-SCN-01,Purchase Approval,Easy,text+docx,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00594,EVR0075,EVP008,WFD008-SCN-02,Purchase Approval,Medium,text+pdf,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00595,EVR0075,EVP008,WFD008-SCN-03,Purchase Approval,Hard,text+pdf,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00596,EVR0075,EVP008,WFD008-SCN-04,Purchase Approval,Medium,text+csv,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00597,EVR0075,EVP008,WFD008-SCN-05,Purchase Approval,Medium,text+csv,true,false,High,Show pending purchase approvals.,WFD008
EVI00598,EVR0075,EVP008,WFD008-SCN-06,Purchase Approval,Medium,text+csv,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00599,EVR0075,EVP008,WFD008-SCN-07,Purchase Approval,Easy,text+docx,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00600,EVR0075,EVP008,WFD008-SCN-08,Purchase Approval,Adversarial,text+pdf,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00601,EVR0076,EVP008,WFD008-SCN-01,Purchase Approval,Medium,text+pdf,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00602,EVR0076,EVP008,WFD008-SCN-02,Purchase Approval,Hard,text+csv,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00603,EVR0076,EVP008,WFD008-SCN-03,Purchase Approval,Hard,text+docx,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00604,EVR0076,EVP008,WFD008-SCN-04,Purchase Approval,Hard,text+pdf,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00605,EVR0076,EVP008,WFD008-SCN-05,Purchase Approval,Hard,text+pdf,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00606,EVR0076,EVP008,WFD008-SCN-06,Purchase Approval,Medium,text+docx,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00607,EVR0076,EVP008,WFD008-SCN-07,Purchase Approval,Hard,text+docx,true,false,High,Show pending purchase approvals.,WFD008
EVI00608,EVR0076,EVP008,WFD008-SCN-08,Purchase Approval,Easy,text+csv,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00609,EVR0077,EVP008,WFD008-SCN-01,Purchase Approval,Easy,text+docx,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00610,EVR0077,EVP008,WFD008-SCN-02,Purchase Approval,Hard,text+csv,true,false,High,Show pending purchase approvals.,WFD008
EVI00611,EVR0077,EVP008,WFD008-SCN-03,Purchase Approval,Medium,text+csv,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00612,EVR0077,EVP008,WFD008-SCN-04,Purchase Approval,Medium,text+csv,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00613,EVR0077,EVP008,WFD008-SCN-05,Purchase Approval,Hard,text+pdf,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00614,EVR0077,EVP008,WFD008-SCN-06,Purchase Approval,Hard,text+docx,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00615,EVR0077,EVP008,WFD008-SCN-07,Purchase Approval,Easy,text,true,false,High,Show pending purchase approvals.,WFD008
EVI00616,EVR0077,EVP008,WFD008-SCN-08,Purchase Approval,Medium,text,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00617,EVR0078,EVP008,WFD008-SCN-01,Purchase Approval,Easy,text+pdf,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00618,EVR0078,EVP008,WFD008-SCN-02,Purchase Approval,Hard,text+pdf,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00619,EVR0078,EVP008,WFD008-SCN-03,Purchase Approval,Medium,text+csv,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00620,EVR0078,EVP008,WFD008-SCN-04,Purchase Approval,Adversarial,text+csv,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00621,EVR0078,EVP008,WFD008-SCN-05,Purchase Approval,Easy,text+pdf,true,false,High,Show pending purchase approvals.,WFD008
EVI00622,EVR0078,EVP008,WFD008-SCN-06,Purchase Approval,Easy,text+pdf,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00623,EVR0078,EVP008,WFD008-SCN-07,Purchase Approval,Medium,text+pdf,true,false,High,Show pending purchase approvals.,WFD008
EVI00624,EVR0078,EVP008,WFD008-SCN-08,Purchase Approval,Medium,text+pdf,true,false,High,Show pending purchase approvals.,WFD008
EVI00625,EVR0079,EVP008,WFD008-SCN-01,Purchase Approval,Hard,text+docx,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00626,EVR0079,EVP008,WFD008-SCN-02,Purchase Approval,Medium,text+docx,true,false,High,Show pending purchase approvals.,WFD008
EVI00627,EVR0079,EVP008,WFD008-SCN-03,Purchase Approval,Easy,text+pdf,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00628,EVR0079,EVP008,WFD008-SCN-04,Purchase Approval,Medium,text+pdf,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00629,EVR0079,EVP008,WFD008-SCN-05,Purchase Approval,Hard,text+docx,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00630,EVR0079,EVP008,WFD008-SCN-06,Purchase Approval,Easy,text+docx,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00631,EVR0079,EVP008,WFD008-SCN-07,Purchase Approval,Medium,text+pdf,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00632,EVR0079,EVP008,WFD008-SCN-08,Purchase Approval,Hard,text+csv,true,false,High,Show pending purchase approvals.,WFD008
EVI00633,EVR0080,EVP008,WFD008-SCN-01,Purchase Approval,Easy,text+csv,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00634,EVR0080,EVP008,WFD008-SCN-02,Purchase Approval,Medium,text+docx,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00635,EVR0080,EVP008,WFD008-SCN-03,Purchase Approval,Medium,text+pdf,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00636,EVR0080,EVP008,WFD008-SCN-04,Purchase Approval,Medium,text,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00637,EVR0080,EVP008,WFD008-SCN-05,Purchase Approval,Medium,text+csv,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00638,EVR0080,EVP008,WFD008-SCN-06,Purchase Approval,Easy,text+csv,true,false,High,Show pending purchase approvals.,WFD008
EVI00639,EVR0080,EVP008,WFD008-SCN-07,Purchase Approval,Easy,text+docx,true,false,High,Which approvers are required for a 30000 dollar purchase?,WFD008
EVI00640,EVR0080,EVP008,WFD008-SCN-08,Purchase Approval,Hard,text+docx,true,false,High,Approve the purchase request according to policy.,WFD008
EVI00641,EVR0081,EVP009,WFD009-SCN-01,Leave and Attendance Analysis,Medium,text+docx,true,false,High,Approve a four-day leave request.,WFD009
EVI00642,EVR0081,EVP009,WFD009-SCN-02,Leave and Attendance Analysis,Easy,text+docx,true,false,High,Show my leave history.,WFD009
EVI00643,EVR0081,EVP009,WFD009-SCN-03,Leave and Attendance Analysis,Medium,text+docx,true,false,High,Show my leave history.,WFD009
EVI00644,EVR0081,EVP009,WFD009-SCN-04,Leave and Attendance Analysis,Medium,text+docx,true,false,High,Show my leave history.,WFD009
EVI00645,EVR0081,EVP009,WFD009-SCN-05,Leave and Attendance Analysis,Easy,text+pdf,true,false,High,Summarize sick leave by department.,WFD009
EVI00646,EVR0081,EVP009,WFD009-SCN-06,Leave and Attendance Analysis,Medium,text+docx,true,false,High,Approve a four-day leave request.,WFD009
EVI00647,EVR0081,EVP009,WFD009-SCN-07,Leave and Attendance Analysis,Medium,text+docx,true,false,High,Show my leave history.,WFD009
EVI00648,EVR0081,EVP009,WFD009-SCN-08,Leave and Attendance Analysis,Medium,text+pdf,true,false,High,Summarize sick leave by department.,WFD009
EVI00649,EVR0082,EVP009,WFD009-SCN-01,Leave and Attendance Analysis,Medium,text,true,false,High,Approve a four-day leave request.,WFD009
EVI00650,EVR0082,EVP009,WFD009-SCN-02,Leave and Attendance Analysis,Medium,text,true,false,High,Approve a four-day leave request.,WFD009
EVI00651,EVR0082,EVP009,WFD009-SCN-03,Leave and Attendance Analysis,Medium,text+pdf,true,false,High,Summarize sick leave by department.,WFD009
EVI00652,EVR0082,EVP009,WFD009-SCN-04,Leave and Attendance Analysis,Easy,text+pdf,true,false,High,Show my leave history.,WFD009
EVI00653,EVR0082,EVP009,WFD009-SCN-05,Leave and Attendance Analysis,Hard,text+docx,true,false,High,Show my leave history.,WFD009
EVI00654,EVR0082,EVP009,WFD009-SCN-06,Leave and Attendance Analysis,Easy,text+pdf,true,false,High,Summarize sick leave by department.,WFD009
EVI00655,EVR0082,EVP009,WFD009-SCN-07,Leave and Attendance Analysis,Easy,text+csv,true,false,High,Show my leave history.,WFD009
EVI00656,EVR0082,EVP009,WFD009-SCN-08,Leave and Attendance Analysis,Hard,text+pdf,true,false,High,Approve a four-day leave request.,WFD009
EVI00657,EVR0083,EVP009,WFD009-SCN-01,Leave and Attendance Analysis,Easy,text+csv,true,false,High,Show my leave history.,WFD009
EVI00658,EVR0083,EVP009,WFD009-SCN-02,Leave and Attendance Analysis,Hard,text+csv,true,false,High,Approve a four-day leave request.,WFD009
EVI00659,EVR0083,EVP009,WFD009-SCN-03,Leave and Attendance Analysis,Hard,text+pdf,true,false,High,Summarize sick leave by department.,WFD009
EVI00660,EVR0083,EVP009,WFD009-SCN-04,Leave and Attendance Analysis,Medium,text,true,false,High,Approve a four-day leave request.,WFD009
EVI00661,EVR0083,EVP009,WFD009-SCN-05,Leave and Attendance Analysis,Adversarial,text+pdf,true,false,High,Show my leave history.,WFD009
EVI00662,EVR0083,EVP009,WFD009-SCN-06,Leave and Attendance Analysis,Adversarial,text+docx,true,false,High,Approve a four-day leave request.,WFD009
EVI00663,EVR0083,EVP009,WFD009-SCN-07,Leave and Attendance Analysis,Medium,text+pdf,true,false,High,Approve a four-day leave request.,WFD009
EVI00664,EVR0083,EVP009,WFD009-SCN-08,Leave and Attendance Analysis,Medium,text,true,false,High,Summarize sick leave by department.,WFD009
EVI00665,EVR0084,EVP009,WFD009-SCN-01,Leave and Attendance Analysis,Medium,text,true,false,High,Show my leave history.,WFD009
EVI00666,EVR0084,EVP009,WFD009-SCN-02,Leave and Attendance Analysis,Medium,text+docx,true,false,High,Summarize sick leave by department.,WFD009
EVI00667,EVR0084,EVP009,WFD009-SCN-03,Leave and Attendance Analysis,Medium,text,true,false,High,Summarize sick leave by department.,WFD009
EVI00668,EVR0084,EVP009,WFD009-SCN-04,Leave and Attendance Analysis,Medium,text+docx,true,false,High,Summarize sick leave by department.,WFD009
EVI00669,EVR0084,EVP009,WFD009-SCN-05,Leave and Attendance Analysis,Medium,text+csv,true,false,High,Approve a four-day leave request.,WFD009
EVI00670,EVR0084,EVP009,WFD009-SCN-06,Leave and Attendance Analysis,Medium,text+csv,true,false,High,Show my leave history.,WFD009
EVI00671,EVR0084,EVP009,WFD009-SCN-07,Leave and Attendance Analysis,Medium,text+pdf,true,false,High,Approve a four-day leave request.,WFD009
EVI00672,EVR0084,EVP009,WFD009-SCN-08,Leave and Attendance Analysis,Medium,text+csv,true,false,High,Summarize sick leave by department.,WFD009
EVI00673,EVR0085,EVP009,WFD009-SCN-01,Leave and Attendance Analysis,Easy,text+csv,true,false,High,Show my leave history.,WFD009
EVI00674,EVR0085,EVP009,WFD009-SCN-02,Leave and Attendance Analysis,Medium,text+pdf,true,false,High,Approve a four-day leave request.,WFD009
EVI00675,EVR0085,EVP009,WFD009-SCN-03,Leave and Attendance Analysis,Hard,text+pdf,true,false,High,Approve a four-day leave request.,WFD009
EVI00676,EVR0085,EVP009,WFD009-SCN-04,Leave and Attendance Analysis,Medium,text,true,false,High,Show my leave history.,WFD009
EVI00677,EVR0085,EVP009,WFD009-SCN-05,Leave and Attendance Analysis,Easy,text,true,false,High,Approve a four-day leave request.,WFD009
EVI00678,EVR0085,EVP009,WFD009-SCN-06,Leave and Attendance Analysis,Medium,text+csv,true,false,High,Show my leave history.,WFD009
EVI00679,EVR0085,EVP009,WFD009-SCN-07,Leave and Attendance Analysis,Medium,text+docx,true,false,High,Show my leave history.,WFD009
EVI00680,EVR0085,EVP009,WFD009-SCN-08,Leave and Attendance Analysis,Adversarial,text+docx,true,false,High,Summarize sick leave by department.,WFD009
EVI00681,EVR0086,EVP009,WFD009-SCN-01,Leave and Attendance Analysis,Medium,text+docx,true,false,High,Show my leave history.,WFD009
EVI00682,EVR0086,EVP009,WFD009-SCN-02,Leave and Attendance Analysis,Medium,text+csv,true,false,High,Approve a four-day leave request.,WFD009
EVI00683,EVR0086,EVP009,WFD009-SCN-03,Leave and Attendance Analysis,Hard,text,true,false,High,Summarize sick leave by department.,WFD009
EVI00684,EVR0086,EVP009,WFD009-SCN-04,Leave and Attendance Analysis,Hard,text+csv,true,false,High,Summarize sick leave by department.,WFD009
EVI00685,EVR0086,EVP009,WFD009-SCN-05,Leave and Attendance Analysis,Medium,text,true,false,High,Show my leave history.,WFD009
EVI00686,EVR0086,EVP009,WFD009-SCN-06,Leave and Attendance Analysis,Medium,text,true,false,High,Approve a four-day leave request.,WFD009
EVI00687,EVR0086,EVP009,WFD009-SCN-07,Leave and Attendance Analysis,Hard,text+pdf,true,false,High,Summarize sick leave by department.,WFD009
EVI00688,EVR0086,EVP009,WFD009-SCN-08,Leave and Attendance Analysis,Hard,text+pdf,true,false,High,Summarize sick leave by department.,WFD009
EVI00689,EVR0087,EVP009,WFD009-SCN-01,Leave and Attendance Analysis,Easy,text,true,false,High,Approve a four-day leave request.,WFD009
EVI00690,EVR0087,EVP009,WFD009-SCN-02,Leave and Attendance Analysis,Easy,text,true,false,High,Show my leave history.,WFD009
EVI00691,EVR0087,EVP009,WFD009-SCN-03,Leave and Attendance Analysis,Medium,text+docx,true,false,High,Show my leave history.,WFD009
EVI00692,EVR0087,EVP009,WFD009-SCN-04,Leave and Attendance Analysis,Hard,text,true,false,High,Approve a four-day leave request.,WFD009
EVI00693,EVR0087,EVP009,WFD009-SCN-05,Leave and Attendance Analysis,Medium,text+csv,true,false,High,Approve a four-day leave request.,WFD009
EVI00694,EVR0087,EVP009,WFD009-SCN-06,Leave and Attendance Analysis,Medium,text+docx,true,false,High,Show my leave history.,WFD009
EVI00695,EVR0087,EVP009,WFD009-SCN-07,Leave and Attendance Analysis,Easy,text+csv,true,false,High,Show my leave history.,WFD009
EVI00696,EVR0087,EVP009,WFD009-SCN-08,Leave and Attendance Analysis,Hard,text+pdf,true,false,High,Approve a four-day leave request.,WFD009
EVI00697,EVR0088,EVP009,WFD009-SCN-01,Leave and Attendance Analysis,Hard,text+pdf,true,false,High,Approve a four-day leave request.,WFD009
EVI00698,EVR0088,EVP009,WFD009-SCN-02,Leave and Attendance Analysis,Medium,text+csv,true,false,High,Show my leave history.,WFD009
EVI00699,EVR0088,EVP009,WFD009-SCN-03,Leave and Attendance Analysis,Medium,text+docx,true,false,High,Summarize sick leave by department.,WFD009
EVI00700,EVR0088,EVP009,WFD009-SCN-04,Leave and Attendance Analysis,Hard,text+docx,true,false,High,Summarize sick leave by department.,WFD009
EVI00701,EVR0088,EVP009,WFD009-SCN-05,Leave and Attendance Analysis,Medium,text+docx,true,false,High,Show my leave history.,WFD009
EVI00702,EVR0088,EVP009,WFD009-SCN-06,Leave and Attendance Analysis,Hard,text,true,false,High,Summarize sick leave by department.,WFD009
EVI00703,EVR0088,EVP009,WFD009-SCN-07,Leave and Attendance Analysis,Medium,text+docx,true,false,High,Approve a four-day leave request.,WFD009
EVI00704,EVR0088,EVP009,WFD009-SCN-08,Leave and Attendance Analysis,Adversarial,text+docx,true,false,High,Summarize sick leave by department.,WFD009
EVI00705,EVR0089,EVP009,WFD009-SCN-01,Leave and Attendance Analysis,Easy,text+docx,true,false,High,Show my leave history.,WFD009
EVI00706,EVR0089,EVP009,WFD009-SCN-02,Leave and Attendance Analysis,Easy,text+docx,true,false,High,Approve a four-day leave request.,WFD009
EVI00707,EVR0089,EVP009,WFD009-SCN-03,Leave and Attendance Analysis,Medium,text+csv,true,false,High,Summarize sick leave by department.,WFD009
EVI00708,EVR0089,EVP009,WFD009-SCN-04,Leave and Attendance Analysis,Easy,text+csv,true,false,High,Show my leave history.,WFD009
EVI00709,EVR0089,EVP009,WFD009-SCN-05,Leave and Attendance Analysis,Medium,text+docx,true,false,High,Approve a four-day leave request.,WFD009
EVI00710,EVR0089,EVP009,WFD009-SCN-06,Leave and Attendance Analysis,Medium,text,true,false,High,Approve a four-day leave request.,WFD009
EVI00711,EVR0089,EVP009,WFD009-SCN-07,Leave and Attendance Analysis,Medium,text+pdf,true,false,High,Approve a four-day leave request.,WFD009
EVI00712,EVR0089,EVP009,WFD009-SCN-08,Leave and Attendance Analysis,Hard,text,true,false,High,Summarize sick leave by department.,WFD009
EVI00713,EVR0090,EVP009,WFD009-SCN-01,Leave and Attendance Analysis,Medium,text+docx,true,false,High,Summarize sick leave by department.,WFD009
EVI00714,EVR0090,EVP009,WFD009-SCN-02,Leave and Attendance Analysis,Easy,text,true,false,High,Approve a four-day leave request.,WFD009
EVI00715,EVR0090,EVP009,WFD009-SCN-03,Leave and Attendance Analysis,Hard,text+csv,true,false,High,Summarize sick leave by department.,WFD009
EVI00716,EVR0090,EVP009,WFD009-SCN-04,Leave and Attendance Analysis,Easy,text+csv,true,false,High,Show my leave history.,WFD009
EVI00717,EVR0090,EVP009,WFD009-SCN-05,Leave and Attendance Analysis,Medium,text+csv,true,false,High,Approve a four-day leave request.,WFD009
EVI00718,EVR0090,EVP009,WFD009-SCN-06,Leave and Attendance Analysis,Hard,text+docx,true,false,High,Approve a four-day leave request.,WFD009
EVI00719,EVR0090,EVP009,WFD009-SCN-07,Leave and Attendance Analysis,Medium,text+csv,true,false,High,Show my leave history.,WFD009
EVI00720,EVR0090,EVP009,WFD009-SCN-08,Leave and Attendance Analysis,Easy,text+pdf,true,false,High,Approve a four-day leave request.,WFD009
EVI00721,EVR0091,EVP010,WFD010-SCN-01,Restricted Document Query,Medium,text+pdf,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00722,EVR0091,EVP010,WFD010-SCN-02,Restricted Document Query,Medium,text+csv,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00723,EVR0091,EVP010,WFD010-SCN-03,Restricted Document Query,Medium,text+pdf,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00724,EVR0091,EVP010,WFD010-SCN-04,Restricted Document Query,Hard,text+pdf,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00725,EVR0091,EVP010,WFD010-SCN-05,Restricted Document Query,Medium,text+pdf,false,true,High,Show the salary access policy.,WFD010
EVI00726,EVR0091,EVP010,WFD010-SCN-06,Restricted Document Query,Hard,text,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00727,EVR0091,EVP010,WFD010-SCN-07,Restricted Document Query,Easy,text,false,true,High,Show the salary access policy.,WFD010
EVI00728,EVR0091,EVP010,WFD010-SCN-08,Restricted Document Query,Hard,text+csv,false,true,High,Show the salary access policy.,WFD010
EVI00729,EVR0092,EVP010,WFD010-SCN-01,Restricted Document Query,Easy,text+pdf,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00730,EVR0092,EVP010,WFD010-SCN-02,Restricted Document Query,Medium,text+csv,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00731,EVR0092,EVP010,WFD010-SCN-03,Restricted Document Query,Medium,text+csv,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00732,EVR0092,EVP010,WFD010-SCN-04,Restricted Document Query,Easy,text,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00733,EVR0092,EVP010,WFD010-SCN-05,Restricted Document Query,Hard,text+pdf,false,true,High,Show the salary access policy.,WFD010
EVI00734,EVR0092,EVP010,WFD010-SCN-06,Restricted Document Query,Hard,text+pdf,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00735,EVR0092,EVP010,WFD010-SCN-07,Restricted Document Query,Medium,text+docx,false,true,High,Show the salary access policy.,WFD010
EVI00736,EVR0092,EVP010,WFD010-SCN-08,Restricted Document Query,Easy,text+csv,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00737,EVR0093,EVP010,WFD010-SCN-01,Restricted Document Query,Medium,text+docx,false,true,High,Show the salary access policy.,WFD010
EVI00738,EVR0093,EVP010,WFD010-SCN-02,Restricted Document Query,Medium,text,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00739,EVR0093,EVP010,WFD010-SCN-03,Restricted Document Query,Easy,text+docx,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00740,EVR0093,EVP010,WFD010-SCN-04,Restricted Document Query,Easy,text+docx,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00741,EVR0093,EVP010,WFD010-SCN-05,Restricted Document Query,Medium,text+pdf,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00742,EVR0093,EVP010,WFD010-SCN-06,Restricted Document Query,Medium,text+csv,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00743,EVR0093,EVP010,WFD010-SCN-07,Restricted Document Query,Medium,text+pdf,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00744,EVR0093,EVP010,WFD010-SCN-08,Restricted Document Query,Medium,text+docx,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00745,EVR0094,EVP010,WFD010-SCN-01,Restricted Document Query,Adversarial,text,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00746,EVR0094,EVP010,WFD010-SCN-02,Restricted Document Query,Hard,text+docx,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00747,EVR0094,EVP010,WFD010-SCN-03,Restricted Document Query,Hard,text+pdf,false,true,High,Show the salary access policy.,WFD010
EVI00748,EVR0094,EVP010,WFD010-SCN-04,Restricted Document Query,Medium,text+csv,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00749,EVR0094,EVP010,WFD010-SCN-05,Restricted Document Query,Medium,text+docx,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00750,EVR0094,EVP010,WFD010-SCN-06,Restricted Document Query,Medium,text,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00751,EVR0094,EVP010,WFD010-SCN-07,Restricted Document Query,Easy,text+csv,false,true,High,Show the salary access policy.,WFD010
EVI00752,EVR0094,EVP010,WFD010-SCN-08,Restricted Document Query,Easy,text+docx,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00753,EVR0095,EVP010,WFD010-SCN-01,Restricted Document Query,Hard,text+csv,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00754,EVR0095,EVP010,WFD010-SCN-02,Restricted Document Query,Easy,text+docx,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00755,EVR0095,EVP010,WFD010-SCN-03,Restricted Document Query,Easy,text+docx,false,true,High,Show the salary access policy.,WFD010
EVI00756,EVR0095,EVP010,WFD010-SCN-04,Restricted Document Query,Medium,text,false,true,High,Show the salary access policy.,WFD010
EVI00757,EVR0095,EVP010,WFD010-SCN-05,Restricted Document Query,Easy,text+pdf,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00758,EVR0095,EVP010,WFD010-SCN-06,Restricted Document Query,Easy,text+csv,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00759,EVR0095,EVP010,WFD010-SCN-07,Restricted Document Query,Medium,text+csv,false,true,High,Can an employee read the compensation policy?,WFD010
