order_id,order_date,customer_id,product_id,account_manager_employee_id,order_quantity,unit_cost_usd,unit_price_usd,discount_percent,cost_of_sales_usd,sales_usd,profit_usd,sales_channel,promotion_name,manufacturer,product_subcategory,product_category,region,city,country,requires_discount_approval,required_approval_level,order_status,data_classification
SO004176,2026-08-11,CUST0027,PROD038,E0150,19,998.45,1290.08,0.9,18970.55,24511.52,5540.97,Direct Sales,No Promotion,Proseware,Streaming Devices,TV and Video,Europe,London,United Kingdom,false,None,Completed,Confidential
SO004177,2026-03-17,CUST0141,PROD029,E0057,41,449.97,728.29,0,18448.77,29859.89,11411.12,Partner,No Promotion,Woodgrove,Phone Accessories,Cell Phones,Europe,Madrid,Spain,false,None,Processing,Confidential
SO004178,2026-06-01,CUST0055,PROD008,E0150,15,1112.01,1472.8,0,16680.15,22092.0,5411.85,Direct Sales,No Promotion,Proseware,Accessories,Computers,Asia Pacific,Sydney,Australia,false,None,Completed,Confidential
SO004179,2026-03-29,CUST0117,PROD050,E0150,59,1091.2,1321.83,10.92,64380.8,77987.97,13607.17,Retail,New Customer Incentive,NexaCore,Headphones,Audio,Europe,Milan,Italy,true,Finance Manager,Completed,Confidential
SO004180,2025-07-26,CUST0183,PROD008,E0118,15,1157.14,1464.0,0.6,17357.1,21960.0,4602.9,Direct Sales,No Promotion,Proseware,Accessories,Computers,Asia Pacific,Sydney,Australia,false,None,Completed,Confidential
SO004181,2025-10-03,CUST0241,PROD004,E0163,21,159.39,238.52,0,3347.19,5008.92,1661.73,Direct Sales,No Promotion,Woodgrove,Accessories,Computers,Europe,Madrid,Spain,false,None,Cancelled,Confidential
SO004182,2025-07-17,CUST0078,PROD041,E0046,2,64.02,93.31,0.19,128.04,186.62,58.58,Online,No Promotion,Fabrikam,Headphones,Audio,North America,Vancouver,Canada,false,None,Completed,Confidential
SO004183,2025-08-29,CUST0192,PROD035,E0147,63,260.88,328.88,10.56,16435.44,20719.44,4284.0,Direct Sales,Channel Partner Offer,NexaCore,Streaming Devices,TV and Video,Europe,Paris,France,true,Finance Manager,Completed,Confidential
SO004184,2026-04-24,CUST0063,PROD037,E0051,4,488.61,638.36,0,1954.44,2553.44,599.0,Direct Sales,No Promotion,Litware,Televisions,TV and Video,Europe,Milan,Italy,false,None,Completed,Confidential
SO004185,2025-06-25,CUST0032,PROD045,E0118,21,71.62,91.38,17.06,1504.02,1918.98,414.96,Direct Sales,Strategic Account Discount,NexaCore,Speakers,Audio,Asia Pacific,Tokyo,Japan,true,Finance Manager,Processing,Confidential
SO004186,2025-02-05,CUST0231,PROD021,E0117,1,1263.22,1594.24,0,1263.22,1594.24,331.02,Partner,No Promotion,Fabrikam,Smartphones,Cell Phones,Asia Pacific,Bengaluru,India,false,None,Completed,Confidential
SO004187,2026-02-06,CUST0235,PROD026,E0132,68,347.0,576.6,20.95,23596.0,39208.8,15612.8,Retail,Executive Exception,Fabrikam,Phone Accessories,Cell Phones,Latin America,Sao Paulo,Brazil,true,Finance Manager + Executive,Completed,Confidential
SO004188,2025-11-10,CUST0193,PROD048,E0097,17,806.64,1132.12,11.4,13712.88,19246.04,5533.16,Retail,New Customer Incentive,Proseware,Speakers,Audio,Europe,Paris,France,true,Finance Manager,Processing,Confidential
SO004189,2026-04-30,CUST0217,PROD006,E0039,22,45.62,62.86,1.2,1003.64,1382.92,379.28,Online,No Promotion,Fabrikam,Desktops,Computers,Europe,Madrid,Spain,false,None,Completed,Confidential
SO004190,2025-09-03,CUST0046,PROD010,E0046,3,587.37,1064.68,16.36,1762.11,3194.04,1431.93,Retail,Year-End Campaign,NexaCore,Desktops,Computers,Latin America,Sao Paulo,Brazil,true,Finance Manager,Shipped,Confidential
SO004191,2026-06-03,CUST0175,PROD034,E0039,9,471.95,645.26,0,4247.55,5807.34,1559.79,Online,No Promotion,Woodgrove,Televisions,TV and Video,Asia Pacific,Mumbai,India,false,None,Completed,Confidential
SO004192,2026-02-13,CUST0108,PROD019,E0039,8,311.61,363.44,6.8,2492.88,2907.52,414.64,Direct Sales,Enterprise Upgrade,Woodgrove,Digital Cameras,Cameras and Camcorders,Asia Pacific,Singapore,Singapore,false,None,Completed,Confidential
SO004193,2025-11-22,CUST0101,PROD052,E0046,6,1119.18,1513.84,0,6715.08,9083.04,2367.96,Retail,No Promotion,Litware,Audio Books,"Music, Movies and Audio Books",Europe,London,United Kingdom,false,None,Completed,Confidential
SO004194,2025-01-31,CUST0106,PROD045,E0075,10,74.66,108.8,1.25,746.6,1088.0,341.4,Partner,No Promotion,NexaCore,Speakers,Audio,Europe,Berlin,Germany,false,None,Shipped,Confidential
SO004195,2026-05-31,CUST0203,PROD060,E0097,13,855.62,1066.17,9.29,11123.06,13860.21,2737.15,Online,Enterprise Upgrade,NexaCore,Digital Media,"Music, Movies and Audio Books",Asia Pacific,Tokyo,Japan,false,None,Completed,Confidential
SO004196,2025-12-13,CUST0146,PROD038,E0150,11,957.15,1234.62,5.16,10528.65,13580.82,3052.17,Direct Sales,Quarterly Bundle,Proseware,Streaming Devices,TV and Video,North America,New York,United States,false,None,Processing,Confidential
SO004197,2025-07-16,CUST0186,PROD042,E0057,61,1173.12,2104.14,17.11,71560.32,128352.54,56792.22,Retail,Strategic Account Discount,Litware,Speakers,Audio,Europe,Amsterdam,Netherlands,true,Finance Manager,Processing,Confidential
SO004198,2025-07-22,CUST0156,PROD011,E0159,40,401.5,800.56,1.14,16060.0,32022.4,15962.4,Retail,No Promotion,Fabrikam,Digital Cameras,Cameras and Camcorders,Asia Pacific,Delhi,India,false,None,Completed,Confidential
SO004199,2025-12-23,CUST0083,PROD010,E0097,10,647.62,1128.44,11.35,6476.2,11284.4,4808.2,Direct Sales,Channel Partner Offer,NexaCore,Desktops,Computers,Europe,Berlin,Germany,true,Finance Manager,Processing,Confidential
SO004200,2026-06-09,CUST0188,PROD025,E0150,18,370.12,481.44,14.3,6662.16,8665.92,2003.76,Partner,Year-End Campaign,NexaCore,Feature Phones,Cell Phones,Europe,Amsterdam,Netherlands,true,Finance Manager,Cancelled,Confidential
SO004201,2025-11-11,CUST0090,PROD035,E0046,2,242.59,304.97,17.07,485.18,609.94,124.76,Retail,Strategic Account Discount,NexaCore,Streaming Devices,TV and Video,Europe,London,United Kingdom,true,Finance Manager,Completed,Confidential
SO004202,2025-01-26,CUST0153,PROD052,E0063,2,1054.9,1498.0,1.05,2109.8,2996.0,886.2,Partner,No Promotion,Litware,Audio Books,"Music, Movies and Audio Books",Middle East & Africa,Johannesburg,South Africa,false,None,Completed,Confidential
SO004203,2026-04-29,CUST0182,PROD024,E0132,43,1215.84,2363.82,7.69,52281.12,101644.26,49363.14,Online,Enterprise Upgrade,Woodgrove,Smartphones,Cell Phones,North America,Chicago,United States,false,None,Completed,Confidential
SO004204,2025-10-28,CUST0187,PROD027,E0168,17,195.84,326.74,1.4,3329.28,5554.58,2225.3,Direct Sales,No Promotion,Litware,Smartphones,Cell Phones,Latin America,Mexico City,Mexico,false,None,Completed,Confidential
SO004205,2026-06-29,CUST0188,PROD044,E0150,17,225.37,225.12,22.22,3831.29,3827.04,-4.25,Partner,Executive Exception,Woodgrove,Headphones,Audio,Europe,Amsterdam,Netherlands,true,Finance Manager + Executive,Cancelled,Confidential
SO004206,2025-07-05,CUST0019,PROD047,E0118,6,95.02,152.93,7.78,570.12,917.58,347.46,Online,Enterprise Upgrade,Litware,Headphones,Audio,Latin America,Buenos Aires,Argentina,false,None,Completed,Confidential
SO004207,2026-07-29,CUST0143,PROD023,E0075,11,378.75,801.15,0,4166.25,8812.65,4646.4,Direct Sales,No Promotion,Proseware,Phone Accessories,Cell Phones,Europe,Berlin,Germany,false,None,Processing,Confidential
SO004208,2025-03-27,CUST0115,PROD027,E0132,3,196.73,286.25,13.62,590.19,858.75,268.56,Online,Year-End Campaign,Litware,Smartphones,Cell Phones,Asia Pacific,Delhi,India,true,Finance Manager,Completed,Confidential
SO004209,2026-02-24,CUST0097,PROD003,E0005,11,702.33,1021.52,1.02,7725.63,11236.72,3511.09,Direct Sales,No Promotion,Proseware,Monitors,Computers,Europe,Milan,Italy,false,None,Completed,Confidential
SO004210,2026-04-01,CUST0170,PROD019,E0150,4,286.14,316.33,18.88,1144.56,1265.32,120.76,Online,Strategic Account Discount,Woodgrove,Digital Cameras,Cameras and Camcorders,Europe,Amsterdam,Netherlands,true,Finance Manager,Completed,Confidential
SO004211,2025-01-22,CUST0168,PROD042,E0005,2,1245.18,2285.46,9.96,2490.36,4570.92,2080.56,Partner,Channel Partner Offer,Litware,Speakers,Audio,Latin America,Buenos Aires,Argentina,false,None,Completed,Confidential
SO004212,2026-01-25,CUST0245,PROD056,E0117,6,1215.35,1192.48,19.06,7292.1,7154.88,-137.22,Direct Sales,Strategic Account Discount,Fabrikam,Movies,"Music, Movies and Audio Books",Latin America,Sao Paulo,Brazil,true,Finance Manager,Completed,Confidential
SO004213,2026-02-12,CUST0064,PROD013,E0051,58,778.12,816.21,16.51,45130.96,47340.18,2209.22,Online,Strategic Account Discount,Proseware,Camcorders,Cameras and Camcorders,Europe,Berlin,Germany,true,Finance Manager,Completed,Confidential
SO004214,2025-06-30,CUST0021,PROD041,E0039,16,63.24,84.76,9.33,1011.84,1356.16,344.32,Retail,Enterprise Upgrade,Fabrikam,Headphones,Audio,Europe,London,United Kingdom,false,None,Completed,Confidential
SO004215,2026-07-23,CUST0046,PROD004,E0046,19,157.52,238.52,0,2992.88,4531.88,1539.0,Online,No Promotion,Woodgrove,Accessories,Computers,Latin America,Sao Paulo,Brazil,false,None,Completed,Confidential
SO004216,2025-05-08,CUST0025,PROD060,E0047,20,838.06,1091.37,7.15,16761.2,21827.4,5066.2,Partner,Enterprise Upgrade,NexaCore,Digital Media,"Music, Movies and Audio Books",Middle East & Africa,Dubai,United Arab Emirates,false,None,Completed,Confidential
SO004217,2026-03-11,CUST0070,PROD034,E0097,15,494.06,645.26,0,7410.9,9678.9,2268.0,Online,No Promotion,Woodgrove,Televisions,TV and Video,North America,New York,United States,false,None,Completed,Confidential
SO004218,2025-02-24,CUST0053,PROD011,E0039,22,404.81,775.81,4.19,8905.82,17067.82,8162.0,Direct Sales,Quarterly Bundle,Fabrikam,Digital Cameras,Cameras and Camcorders,Europe,Berlin,Germany,false,None,Completed,Confidential
SO004219,2025-03-19,CUST0191,PROD038,E0051,14,937.73,1287.42,1.11,13128.22,18023.88,4895.66,Direct Sales,No Promotion,Proseware,Streaming Devices,TV and Video,North America,San Francisco,United States,false,None,Completed,Confidential
SO004220,2025-09-29,CUST0045,PROD055,E0063,3,1026.51,1501.38,8.77,3079.53,4504.14,1424.61,Direct Sales,Channel Partner Offer,NexaCore,Audio Books,"Music, Movies and Audio Books",Asia Pacific,Bengaluru,India,false,None,Completed,Confidential
SO004221,2026-08-18,CUST0064,PROD009,E0051,58,612.64,910.96,0,35533.12,52835.68,17302.56,Online,No Promotion,Woodgrove,Laptops,Computers,Europe,Berlin,Germany,false,None,Completed,Confidential
SO004222,2026-04-10,CUST0191,PROD057,E0051,37,674.13,908.66,0,24942.81,33620.42,8677.61,Partner,No Promotion,Litware,Digital Media,"Music, Movies and Audio Books",North America,San Francisco,United States,false,None,Processing,Confidential
SO004223,2026-02-02,CUST0145,PROD052,E0186,8,1015.14,1513.84,0,8121.12,12110.72,3989.6,Partner,No Promotion,Litware,Audio Books,"Music, Movies and Audio Books",Europe,Berlin,Germany,false,None,Cancelled,Confidential
SO004224,2025-01-26,CUST0152,PROD021,E0018,9,1343.37,1461.9,8.3,12090.33,13157.1,1066.77,Online,Enterprise Upgrade,Fabrikam,Smartphones,Cell Phones,North America,New York,United States,false,None,Completed,Confidential
SO004225,2026-07-10,CUST0214,PROD005,E0025,77,1152.17,1590.12,0.66,88717.09,122439.24,33722.15,Partner,No Promotion,NexaCore,Laptops,Computers,Asia Pacific,Sydney,Australia,false,None,Shipped,Confidential
SO004226,2025-09-22,CUST0024,PROD022,E0075,15,773.74,1713.01,0.29,11606.1,25695.15,14089.05,Direct Sales,No Promotion,Litware,Feature Phones,Cell Phones,Asia Pacific,Bengaluru,India,false,None,Completed,Confidential
SO004227,2025-07-13,CUST0183,PROD008,E0118,2,1173.78,1261.42,14.35,2347.56,2522.84,175.28,Direct Sales,Year-End Campaign,Proseware,Accessories,Computers,Asia Pacific,Sydney,Australia,true,Finance Manager,Processing,Confidential
SO004228,2026-05-01,CUST0163,PROD057,E0075,19,698.95,818.98,9.87,13280.05,15560.62,2280.57,Retail,Channel Partner Offer,Litware,Digital Media,"Music, Movies and Audio Books",Asia Pacific,Sydney,Australia,false,None,Completed,Confidential
SO004229,2025-04-20,CUST0171,PROD015,E0097,18,1054.8,1652.72,12.02,18986.4,29748.96,10762.56,Partner,New Customer Incentive,NexaCore,Digital Cameras,Cameras and Camcorders,North America,New York,United States,true,Finance Manager,Completed,Confidential
SO004230,2026-06-30,CUST0168,PROD005,E0005,8,1224.54,1456.22,9.02,9796.32,11649.76,1853.44,Online,Channel Partner Offer,NexaCore,Laptops,Computers,Latin America,Buenos Aires,Argentina,false,None,Completed,Confidential
SO004231,2025-07-18,CUST0146,PROD029,E0150,7,501.63,665.3,8.65,3511.41,4657.1,1145.69,Retail,Enterprise Upgrade,Woodgrove,Phone Accessories,Cell Phones,North America,New York,United States,false,None,Completed,Confidential
SO004232,2025-07-04,CUST0105,PROD017,E0163,40,312.42,549.61,9.06,12496.8,21984.4,9487.6,Partner,Channel Partner Offer,Litware,Camcorders,Cameras and Camcorders,Asia Pacific,Tokyo,Japan,false,None,Shipped,Confidential
SO004233,2025-12-30,CUST0037,PROD010,E0117,23,618.4,1138.1,10.59,14223.2,26176.3,11953.1,Direct Sales,Channel Partner Offer,NexaCore,Desktops,Computers,North America,Toronto,Canada,true,Finance Manager,Completed,Confidential
SO004234,2025-01-25,CUST0131,PROD019,E0051,15,291.73,384.7,1.35,4375.95,5770.5,1394.55,Retail,No Promotion,Woodgrove,Digital Cameras,Cameras and Camcorders,Europe,Amsterdam,Netherlands,false,None,Completed,Confidential
SO004235,2025-11-30,CUST0145,PROD059,E0186,20,737.71,1312.5,0,14754.2,26250.0,11495.8,Online,No Promotion,Woodgrove,Movies,"Music, Movies and Audio Books",Europe,Berlin,Germany,false,None,Completed,Confidential
SO004236,2026-04-09,CUST0008,PROD019,E0018,4,290.84,389.97,0,1163.36,1559.88,396.52,Direct Sales,No Promotion,Woodgrove,Digital Cameras,Cameras and Camcorders,Asia Pacific,Singapore,Singapore,false,None,Completed,Confidential
SO004237,2025-04-29,CUST0061,PROD012,E0039,8,662.96,1200.12,1.03,5303.68,9600.96,4297.28,Direct Sales,No Promotion,Litware,Action Cameras,Cameras and Camcorders,North America,Toronto,Canada,false,None,Shipped,Confidential
SO004238,2025-09-20,CUST0237,PROD009,E0025,6,599.1,910.96,0,3594.6,5465.76,1871.16,Online,No Promotion,Woodgrove,Laptops,Computers,North America,Vancouver,Canada,false,None,Completed,Confidential
SO004239,2025-02-18,CUST0040,PROD050,E0097,14,1047.19,1430.42,3.61,14660.66,20025.88,5365.22,Direct Sales,Quarterly Bundle,NexaCore,Headphones,Audio,Asia Pacific,Sydney,Australia,false,None,Completed,Confidential
SO004240,2025-12-07,CUST0157,PROD054,E0025,55,230.45,260.93,13.06,12674.75,14351.15,1676.4,Direct Sales,New Customer Incentive,Woodgrove,Digital Media,"Music, Movies and Audio Books",Middle East & Africa,Johannesburg,South Africa,true,Finance Manager,Completed,Confidential
SO004241,2025-06-15,CUST0142,PROD046,E0005,10,133.96,265.16,0,1339.6,2651.6,1312.0,Direct Sales,No Promotion,Fabrikam,Home Audio,Audio,Asia Pacific,Tokyo,Japan,false,None,Completed,Confidential
SO004242,2025-05-27,CUST0223,PROD027,E0159,57,204.18,314.5,5.09,11638.26,17926.5,6288.24,Online,Quarterly Bundle,Litware,Smartphones,Cell Phones,Asia Pacific,Mumbai,India,false,None,Completed,Confidential
SO004243,2026-04-24,CUST0077,PROD026,E0057,46,321.74,609.85,16.39,14800.04,28053.1,13253.06,Retail,Year-End Campaign,Fabrikam,Phone Accessories,Cell Phones,North America,Toronto,Canada,true,Finance Manager,Processing,Confidential
SO004244,2025-06-20,CUST0178,PROD010,E0057,4,676.33,1272.88,0,2705.32,5091.52,2386.2,Direct Sales,No Promotion,NexaCore,Desktops,Computers,Latin America,Buenos Aires,Argentina,false,None,Shipped,Confidential
SO004245,2026-03-14,CUST0067,PROD024,E0188,4,1339.69,2560.88,0,5358.76,10243.52,4884.76,Direct Sales,No Promotion,Woodgrove,Smartphones,Cell Phones,Europe,London,United Kingdom,false,None,Completed,Confidential
SO004246,2025-06-30,CUST0049,PROD054,E0168,77,226.39,265.59,11.51,17432.03,20450.43,3018.4,Partner,New Customer Incentive,Woodgrove,Digital Media,"Music, Movies and Audio Books",Europe,London,United Kingdom,true,Finance Manager,Shipped,Confidential
SO004247,2026-03-30,CUST0054,PROD047,E0046,25,101.93,165.83,0,2548.25,4145.75,1597.5,Online,No Promotion,Litware,Headphones,Audio,Asia Pacific,Singapore,Singapore,false,None,Completed,Confidential
SO004248,2026-08-01,CUST0001,PROD052,E0168,16,1069.75,1494.79,1.26,17116.0,23916.64,6800.64,Online,No Promotion,Litware,Audio Books,"Music, Movies and Audio Books",North America,San Francisco,United States,false,None,Completed,Confidential
SO004249,2026-01-15,CUST0214,PROD008,E0025,42,1208.15,1244.58,15.5,50742.3,52272.36,1530.06,Direct Sales,Year-End Campaign,Proseware,Accessories,Computers,Asia Pacific,Sydney,Australia,true,Finance Manager,Processing,Confidential
SO004250,2025-07-17,CUST0112,PROD034,E0074,25,467.3,644.05,0.19,11682.5,16101.25,4418.75,Direct Sales,No Promotion,Woodgrove,Televisions,TV and Video,Asia Pacific,Bengaluru,India,false,None,Completed,Confidential
SO004251,2025-10-13,CUST0106,PROD005,E0075,12,1275.85,1465.86,8.42,15310.2,17590.32,2280.12,Online,Enterprise Upgrade,NexaCore,Laptops,Computers,Europe,Berlin,Germany,false,None,Processing,Confidential
SO004252,2026-08-16,CUST0025,PROD058,E0047,18,74.2,113.08,8.71,1335.6,2035.44,699.84,Direct Sales,Channel Partner Offer,Proseware,Audio Books,"Music, Movies and Audio Books",Middle East & Africa,Dubai,United Arab Emirates,false,None,Completed,Confidential
SO004253,2025-02-27,CUST0241,PROD002,E0163,20,503.07,956.71,0.12,10061.4,19134.2,9072.8,Retail,No Promotion,Litware,Desktops,Computers,Europe,Madrid,Spain,false,None,Shipped,Confidential
SO004254,2025-10-23,CUST0242,PROD031,E0163,35,397.88,735.65,0,13925.8,25747.75,11821.95,Online,No Promotion,Fabrikam,Televisions,TV and Video,Middle East & Africa,Riyadh,Saudi Arabia,false,None,Completed,Confidential
SO004255,2026-07-20,CUST0076,PROD048,E0046,22,861.64,1159.65,9.24,18956.08,25512.3,6556.22,Direct Sales,Channel Partner Offer,Proseware,Speakers,Audio,Europe,Madrid,Spain,false,None,Processing,Confidential
SO004256,2025-06-25,CUST0096,PROD009,E0005,10,645.08,910.96,0,6450.8,9109.6,2658.8,Direct Sales,No Promotion,Woodgrove,Laptops,Computers,Asia Pacific,Delhi,India,false,None,Completed,Confidential
SO004257,2025-02-11,CUST0033,PROD014,E0074,21,242.73,299.61,10.06,5097.33,6291.81,1194.48,Direct Sales,Channel Partner Offer,Woodgrove,Lenses,Cameras and Camcorders,North America,New York,United States,true,Finance Manager,Completed,Confidential
SO004258,2026-01-12,CUST0061,PROD007,E0039,6,1062.21,1586.46,9.62,6373.26,9518.76,3145.5,Partner,Channel Partner Offer,Litware,Monitors,Computers,North America,Toronto,Canada,false,None,Completed,Confidential
SO004259,2026-04-29,CUST0163,PROD032,E0075,11,1000.11,2169.46,0.56,11001.21,23864.06,12862.85,Direct Sales,No Promotion,Litware,Streaming Devices,TV and Video,Asia Pacific,Sydney,Australia,false,None,Shipped,Confidential
SO004260,2026-08-03,CUST0195,PROD034,E0046,5,520.14,591.7,8.3,2600.7,2958.5,357.8,Online,Enterprise Upgrade,Woodgrove,Televisions,TV and Video,Europe,Madrid,Spain,false,None,Completed,Confidential
SO004261,2026-08-20,CUST0108,PROD050,E0039,3,1166.56,1423.81,4.05,3499.68,4271.43,771.75,Direct Sales,Quarterly Bundle,NexaCore,Headphones,Audio,Asia Pacific,Singapore,Singapore,false,None,Completed,Confidential
SO004262,2025-09-18,CUST0011,PROD030,E0057,21,991.98,1282.46,0.06,20831.58,26931.66,6100.08,Direct Sales,No Promotion,NexaCore,Smartphones,Cell Phones,Asia Pacific,Delhi,India,false,None,Completed,Confidential
SO004263,2026-07-27,CUST0149,PROD015,E0039,23,1040.04,1878.52,0,23920.92,43205.96,19285.04,Online,No Promotion,NexaCore,Digital Cameras,Cameras and Camcorders,Asia Pacific,Mumbai,India,false,None,Completed,Confidential
SO004264,2026-07-04,CUST0152,PROD027,E0018,22,179.5,306.93,7.37,3949.0,6752.46,2803.46,Direct Sales,Enterprise Upgrade,Litware,Smartphones,Cell Phones,North America,New York,United States,false,None,Completed,Confidential
SO004265,2025-06-12,CUST0059,PROD007,E0147,9,1131.99,1556.77,11.31,10187.91,14010.93,3823.02,Direct Sales,New Customer Incentive,Litware,Monitors,Computers,Asia Pacific,Mumbai,India,true,Finance Manager,Completed,Confidential
SO004266,2026-06-02,CUST0191,PROD003,E0051,50,779.14,936.14,9.3,38957.0,46807.0,7850.0,Direct Sales,Enterprise Upgrade,Proseware,Monitors,Computers,North America,San Francisco,United States,false,None,Completed,Confidential
SO004267,2025-04-20,CUST0176,PROD036,E0147,11,486.51,962.56,1.07,5351.61,10588.16,5236.55,Direct Sales,No Promotion,Fabrikam,Projectors,TV and Video,Asia Pacific,Sydney,Australia,false,None,Completed,Confidential
SO004268,2025-11-06,CUST0044,PROD041,E0097,20,66.26,75.64,19.09,1325.2,1512.8,187.6,Direct Sales,Strategic Account Discount,Fabrikam,Headphones,Audio,North America,Vancouver,Canada,true,Finance Manager,Completed,Confidential
SO004269,2025-08-11,CUST0170,PROD015,E0150,10,971.4,1771.65,5.69,9714.0,17716.5,8002.5,Partner,Quarterly Bundle,NexaCore,Digital Cameras,Cameras and Camcorders,Europe,Amsterdam,Netherlands,false,None,Completed,Confidential
SO004270,2026-05-12,CUST0250,PROD006,E0147,11,46.78,59.24,6.9,514.58,651.64,137.06,Retail,Enterprise Upgrade,Fabrikam,Desktops,Computers,Europe,Milan,Italy,false,None,Shipped,Confidential
SO004271,2025-02-10,CUST0044,PROD024,E0097,10,1229.16,2560.88,0,12291.6,25608.8,13317.2,Direct Sales,No Promotion,Woodgrove,Smartphones,Cell Phones,North America,Vancouver,Canada,false,None,Completed,Confidential
SO004272,2025-09-05,CUST0070,PROD029,E0097,23,488.04,645.71,11.34,11224.92,14851.33,3626.41,Direct Sales,Channel Partner Offer,Woodgrove,Phone Accessories,Cell Phones,North America,New York,United States,true,Finance Manager,Processing,Confidential
SO004273,2025-06-12,CUST0126,PROD013,E0097,18,862.45,970.07,0.77,15524.1,17461.26,1937.16,Direct Sales,No Promotion,Proseware,Camcorders,Cameras and Camcorders,North America,Chicago,United States,false,None,Completed,Confidential
SO004274,2025-04-03,CUST0209,PROD006,E0186,9,50.97,60.95,4.22,458.73,548.55,89.82,Online,Quarterly Bundle,Fabrikam,Desktops,Computers,Asia Pacific,Sydney,Australia,false,None,Completed,Confidential
SO004275,2026-04-09,CUST0199,PROD021,E0051,17,1244.25,1527.71,4.17,21152.25,25971.07,4818.82,Partner,Quarterly Bundle,Fabrikam,Smartphones,Cell Phones,Europe,Paris,France,false,None,Completed,Confidential
SO004276,2025-08-02,CUST0144,PROD004,E0039,16,174.76,238.52,0,2796.16,3816.32,1020.16,Direct Sales,No Promotion,Woodgrove,Accessories,Computers,Asia Pacific,Delhi,India,false,None,Completed,Confidential
SO004277,2025-10-01,CUST0088,PROD060,E0163,5,909.45,1175.38,0,4547.25,5876.9,1329.65,Online,No Promotion,NexaCore,Digital Media,"Music, Movies and Audio Books",Europe,Madrid,Spain,false,None,Completed,Confidential
SO004278,2026-08-15,CUST0034,PROD027,E0039,13,182.96,305.47,7.82,2378.48,3971.11,1592.63,Retail,Enterprise Upgrade,Litware,Smartphones,Cell Phones,Europe,Milan,Italy,false,None,Completed,Confidential
SO004279,2026-04-19,CUST0192,PROD037,E0147,44,441.74,560.34,12.22,19436.56,24654.96,5218.4,Partner,New Customer Incentive,Litware,Televisions,TV and Video,Europe,Paris,France,true,Finance Manager,Completed,Confidential
SO004280,2026-07-23,CUST0247,PROD052,E0051,6,1016.78,1278.9,15.52,6100.68,7673.4,1572.72,Online,Year-End Campaign,Litware,Audio Books,"Music, Movies and Audio Books",Europe,Berlin,Germany,true,Finance Manager,Completed,Confidential
SO004281,2025-10-21,CUST0235,PROD046,E0132,55,135.13,235.81,11.07,7432.15,12969.55,5537.4,Online,Channel Partner Offer,Fabrikam,Home Audio,Audio,Latin America,Sao Paulo,Brazil,true,Finance Manager,Completed,Confidential
SO004282,2025-08-30,CUST0232,PROD053,E0186,9,920.39,1060.77,10.12,8283.51,9546.93,1263.42,Retail,Channel Partner Offer,Proseware,Movies,"Music, Movies and Audio Books",Asia Pacific,Singapore,Singapore,true,Finance Manager,Completed,Confidential
SO004283,2026-08-23,CUST0139,PROD035,E0117,4,255.8,365.15,0.7,1023.2,1460.6,437.4,Partner,No Promotion,NexaCore,Streaming Devices,TV and Video,Asia Pacific,Tokyo,Japan,false,None,Completed,Confidential
SO004284,2025-10-15,CUST0072,PROD029,E0005,13,445.6,664.59,8.75,5792.8,8639.67,2846.87,Online,Enterprise Upgrade,Woodgrove,Phone Accessories,Cell Phones,Europe,Paris,France,false,None,Completed,Confidential
SO004285,2026-05-16,CUST0231,PROD021,E0117,13,1271.65,1591.17,0.19,16531.45,20685.21,4153.76,Partner,No Promotion,Fabrikam,Smartphones,Cell Phones,Asia Pacific,Bengaluru,India,false,None,Completed,Confidential
SO004286,2025-05-04,CUST0082,PROD026,E0118,3,365.98,650.39,10.83,1097.94,1951.17,853.23,Online,Channel Partner Offer,Fabrikam,Phone Accessories,Cell Phones,Asia Pacific,Sydney,Australia,true,Finance Manager,Completed,Confidential
SO004287,2026-01-03,CUST0204,PROD011,E0057,20,363.68,720.8,10.99,7273.6,14416.0,7142.4,Online,New Customer Incentive,Fabrikam,Digital Cameras,Cameras and Camcorders,Latin America,Sao Paulo,Brazil,true,Finance Manager,Shipped,Confidential
SO004288,2025-10-05,CUST0237,PROD011,E0025,6,413.21,808.88,0.11,2479.26,4853.28,2374.02,Direct Sales,No Promotion,Fabrikam,Digital Cameras,Cameras and Camcorders,North America,Vancouver,Canada,false,None,Completed,Confidential
SO004289,2025-09-02,CUST0236,PROD060,E0046,16,943.17,1109.78,5.58,15090.72,17756.48,2665.76,Retail,Quarterly Bundle,NexaCore,Digital Media,"Music, Movies and Audio Books",Europe,Berlin,Germany,false,None,Shipped,Confidential
SO004290,2026-07-25,CUST0027,PROD014,E0150,14,229.05,296.75,10.92,3206.7,4154.5,947.8,Direct Sales,New Customer Incentive,Woodgrove,Lenses,Cameras and Camcorders,Europe,London,United Kingdom,true,Finance Manager,Completed,Confidential
SO004291,2025-02-20,CUST0135,PROD052,E0118,23,1097.08,1513.54,0.02,25232.84,34811.42,9578.58,Retail,No Promotion,Litware,Audio Books,"Music, Movies and Audio Books",North America,San Francisco,United States,false,None,Completed,Confidential
SO004292,2025-03-26,CUST0143,PROD011,E0075,6,370.94,694.79,14.2,2225.64,4168.74,1943.1,Retail,Year-End Campaign,Fabrikam,Digital Cameras,Cameras and Camcorders,Europe,Berlin,Germany,true,Finance Manager,Completed,Confidential
